0.116	 20.234
1.223	 20.363
5.061	 20.535
5.083	 21.201
8.570	 21.306
7.247	 21.452
10.785	 21.560
12.764	 21.672
13.279	 21.769
12.504	 21.901
13.695	 22.129
18.262	 22.509
18.169	 22.690
19.071	 22.985
19.267	 23.481
21.340	 23.602
22.498	 23.795
21.482	 23.926
26.199	 26.633
26.651	 27.390
30.065	 30.371
33.045	 33.304
35.673	 36.356
36.172	 37.344
37.784	 38.063
39.691	 39.796
45.549	 46.028
48.891	 49.155
49.051	 49.236
49.839	 50.165
50.352	 50.621
50.170	 50.654
51.373	 51.825
52.048	 52.327
51.843	 52.368
53.381	 54.026
53.471	 54.203
54.604	 55.577
55.874	 56.168
56.755	 57.362
58.792	 59.506
61.038	 61.200
62.383	 62.816
62.948	 63.756
64.594	 64.873
64.897	 65.290
64.902	 65.670
66.237	 66.312
68.170	 68.479
69.104	 69.375
69.710	 69.757
70.548	 70.864
70.753	 70.945
75.242	 75.630
77.434	 77.687
78.362	 78.790
78.288	 78.879
79.947	 80.519
81.206	 81.501
81.607	 81.708
81.509	 81.856
82.060	 82.450
82.721	 83.010
83.108	 83.359
83.664	 84.010
84.103	 84.345
85.613	 85.891
86.298	 86.893
86.610	 87.409
88.818	 88.953
89.774	 90.068
91.624	 91.957
93.480	 94.168
94.377	 94.989
96.237	 96.415
96.370	 96.662
96.497	 96.743
97.984	 98.283
97.955	 98.414
98.159	 98.845
100.550	 101.193
101.063	 101.752
102.351	 102.829
102.441	 103.005
102.923	 103.226
102.609	 103.380
104.584	 105.246
105.334	 105.481
105.606	 105.813
106.034	 106.374
107.476	 108.726
109.192	 109.563
109.642	 109.907
109.920	 110.405
110.288	 110.726
112.854	 113.517
113.152	 113.551
114.653	 115.247
117.519	 117.816
117.983	 118.562
118.552	 118.830
119.756	 120.014
120.081	 120.166
122.078	 122.895
124.920	 125.334
125.693	 125.864
126.718	 126.976
126.169	 127.089
127.225	 127.499
128.534	 128.868
130.764	 131.174
131.501	 131.875
131.538	 132.067
131.576	 132.770
132.049	 132.892
133.624	 133.811
135.957	 136.468
141.407	 141.863
143.713	 143.921
143.178	 143.962
143.806	 144.539
145.233	 145.625
145.135	 145.944
147.158	 147.553
148.558	 148.897
148.722	 148.988
150.285	 150.414
150.049	 151.056
152.760	 152.948
153.902	 154.295
155.180	 155.647
155.918	 156.074
155.822	 156.115
156.789	 157.123
156.619	 157.187
160.973	 161.429
161.421	 161.577
163.249	 163.430
166.213	 166.408
166.974	 167.247
167.973	 168.368
169.207	 169.520
170.234	 170.732
171.279	 171.559
173.113	 173.459
176.446	 176.521
177.573	 177.752
177.981	 178.546
179.995	 180.200
181.192	 182.010
181.862	 182.796
182.364	 182.846
183.843	 184.069
184.837	 185.027
185.371	 185.614
185.142	 185.702
185.537	 185.843
186.520	 187.026
186.643	 187.053
186.662	 187.312
189.497	 189.885
191.326	 191.813
191.812	 192.698
192.705	 193.306
193.708	 193.984
194.787	 195.390
195.658	 195.876
196.521	 196.837
196.773	 196.969
197.375	 198.152
199.408	 200.121
200.362	 200.895
202.473	 202.629
203.087	 203.211
202.830	 203.267
203.115	 203.481
204.528	 205.093
205.464	 205.515
207.992	 208.096
209.200	 209.646
213.991	 214.681
215.048	 215.590
218.188	 218.823
221.060	 221.405
222.823	 223.399
223.874	 224.166
223.624	 224.288
226.789	 227.097
227.677	 227.860
229.288	 229.413
234.088	 234.306
235.279	 235.661
235.341	 236.443
236.344	 236.861
238.361	 238.764
240.535	 240.934
240.741	 240.941
242.648	 242.994
242.924	 243.035
243.551	 243.750
246.127	 246.879
246.549	 247.054
247.478	 247.855
247.321	 247.901
248.279	 248.507
250.719	 251.174
251.553	 251.617
252.062	 252.369
252.906	 253.198
253.855	 254.195
254.162	 254.344
254.045	 254.410
255.645	 255.808
255.132	 256.157
255.924	 256.432
258.288	 258.398
259.347	 259.398
261.092	 261.536
262.196	 262.476
265.572	 266.098
265.560	 266.230
265.688	 266.409
266.442	 266.515
266.354	 266.771
267.104	 267.967
268.158	 268.621
267.958	 268.623
270.771	 271.137
271.107	 271.380
276.953	 277.476
276.469	 277.497
280.658	 281.235
283.371	 284.011
285.903	 286.286
287.848	 288.250
288.393	 288.836
291.760	 292.092
291.809	 292.117
294.462	 294.715
297.039	 297.371
297.583	 297.955
299.962	 300.579
303.100	 303.398
305.209	 305.503
305.422	 305.577
305.833	 306.090
309.705	 310.054
314.096	 314.611
317.027	 317.531
318.455	 318.947
319.055	 319.696
319.698	 320.163
321.971	 322.191
325.800	 325.923
327.660	 327.783
327.175	 328.131
328.042	 328.445
328.190	 328.737
330.081	 330.501
330.505	 330.920
330.852	 330.923
331.059	 331.227
331.011	 331.652
332.224	 333.077
338.374	 338.803
340.750	 340.981
342.720	 343.442
345.827	 346.433
348.967	 349.184
348.710	 349.591
349.851	 350.217
351.363	 351.755
352.346	 352.454
352.802	 353.135
352.813	 353.387
354.240	 355.157
354.434	 355.326
355.571	 356.119
356.050	 356.297
360.191	 360.435
360.546	 361.330
361.774	 362.125
361.717	 362.248
362.012	 362.398
364.495	 364.919
365.516	 365.978
366.785	 367.051
367.865	 368.270
368.846	 369.202
368.939	 369.707
370.995	 371.488
373.791	 374.162
374.789	 374.921
377.195	 377.507
377.207	 377.529
377.664	 378.027
382.389	 383.044
385.658	 386.257
386.161	 386.691
386.681	 386.934
386.960	 387.456
389.315	 389.725
389.801	 390.718
391.149	 391.365
392.284	 392.848
393.765	 394.071
396.813	 396.995
398.343	 398.912
398.791	 399.194
399.496	 399.727
399.908	 400.181
399.934	 400.223
400.310	 400.468
400.064	 400.752
402.420	 402.864
402.762	 403.420
406.731	 407.842
407.466	 407.888
409.030	 409.662
409.900	 410.472
413.069	 413.608
413.185	 413.769
415.180	 415.950
417.178	 417.863
418.747	 419.347
420.165	 420.652
420.062	 420.745
423.769	 423.972
424.233	 424.371
426.663	 426.916
427.455	 428.046
427.328	 428.666
428.589	 428.720
432.569	 432.804
434.261	 435.017
434.807	 435.248
434.603	 435.413
434.953	 435.990
435.003	 436.719
438.278	 438.680
439.733	 439.850
440.645	 441.220
442.723	 443.088
443.342	 444.103
444.526	 444.824
448.892	 449.389
449.503	 450.448
451.559	 451.929
452.353	 452.553
453.646	 453.901
457.156	 457.654
457.400	 457.732
457.708	 457.796
458.837	 459.153
459.917	 460.557
461.119	 461.356
462.461	 462.795
464.308	 465.028
468.169	 468.397
468.358	 468.533
471.074	 471.319
471.174	 471.586
471.579	 471.793
471.596	 471.904
472.761	 472.831
473.774	 473.984
474.751	 475.126
475.602	 476.169
478.964	 479.234
479.106	 479.857
480.960	 481.843
484.331	 484.764
485.157	 485.453
487.419	 487.747
487.492	 487.821
489.230	 489.620
489.677	 490.083
490.194	 490.384
490.450	 491.199
491.893	 491.961
492.031	 492.751
493.622	 493.964
495.052	 495.379
498.507	 498.786
500.595	 500.686
501.169	 501.372
501.771	 501.916
503.919	 504.376
506.199	 506.651
506.742	 507.246
510.026	 510.534
514.179	 514.528
514.456	 514.884
516.636	 516.914
519.487	 519.719
520.288	 520.607
520.223	 520.634
522.531	 522.595
523.100	 523.237
522.909	 523.444
524.483	 524.792
527.171	 527.442
529.074	 529.704
533.553	 533.776
533.039	 533.880
534.500	 534.711
537.333	 537.670
537.456	 537.734
540.195	 540.409
541.099	 541.343
546.611	 546.968
548.208	 548.593
549.081	 549.781
550.677	 551.743
551.786	 552.029
552.011	 552.261
552.671	 553.321
562.317	 562.755
564.306	 564.381
564.194	 564.511
564.781	 565.642
567.072	 567.318
567.441	 568.023
568.767	 569.215
569.052	 569.425
570.246	 570.438
570.309	 571.017
573.054	 573.423
574.109	 574.240
575.401	 575.835
578.359	 578.638
581.477	 582.034
585.743	 586.155
586.494	 587.433
587.923	 588.061
591.124	 591.426
592.951	 593.248
593.395	 593.721
595.786	 596.166
596.299	 596.335
597.086	 597.410
601.062	 601.182
603.753	 604.144
604.672	 604.931
605.158	 605.388
606.103	 606.395
606.129	 607.132
607.321	 607.383
613.320	 613.639
614.872	 615.556
615.284	 616.571
615.312	 617.064
618.306	 618.576
618.563	 619.093
618.698	 619.222
621.581	 621.836
621.973	 622.489
622.882	 623.561
623.986	 624.157
625.989	 626.220
626.099	 626.725
628.442	 628.848
629.005	 629.332
630.298	 630.533
631.039	 631.094
631.841	 632.102
632.776	 632.932
634.066	 635.004
634.652	 635.570
635.212	 636.108
636.801	 637.096
639.390	 639.567
640.222	 640.553
640.421	 641.126
642.250	 642.741
644.348	 644.761
645.442	 646.050
646.724	 646.937
646.850	 647.365
647.455	 648.673
648.656	 649.445
649.479	 649.916
651.333	 651.511
651.556	 651.924
651.750	 652.613
652.446	 652.740
654.379	 654.792
656.089	 656.602
658.120	 658.276
658.842	 659.057
660.493	 660.686
661.129	 661.519
663.804	 664.136
664.467	 665.018
667.801	 668.230
670.311	 670.687
671.130	 671.481
671.703	 671.792
673.590	 674.113
673.735	 674.286
673.803	 674.494
675.191	 675.818
675.283	 675.864
677.171	 677.807
677.446	 678.233
678.698	 679.295
681.018	 681.553
682.919	 683.244
684.607	 685.261
686.404	 686.703
692.988	 693.312
694.215	 694.681
695.893	 696.338
696.302	 697.010
696.682	 697.401
696.877	 697.979
696.926	 698.401
698.156	 699.096
698.894	 699.503
699.510	 699.989
699.656	 700.370
700.609	 700.879
701.082	 701.463
701.973	 702.613
702.799	 703.501
708.611	 708.923
709.452	 709.615
709.832	 710.122
710.058	 710.551
710.699	 711.022
711.278	 711.543
712.514	 712.743
712.947	 713.703
713.722	 714.489
714.005	 715.203
715.535	 715.798
715.991	 716.161
719.844	 720.525
724.889	 725.104
724.894	 725.842
725.477	 726.105
726.790	 727.238
727.529	 728.060
727.920	 728.514
728.015	 728.826
729.586	 730.127
729.858	 730.506
730.205	 731.022
732.040	 732.109
732.751	 732.982
733.566	 733.761
734.676	 734.977
737.699	 737.867
742.298	 742.652
743.618	 744.195
744.301	 745.753
746.495	 746.973
746.654	 747.288
746.738	 747.870
749.708	 749.905
750.987	 751.521
752.728	 753.146
753.630	 753.846
758.183	 758.405
758.492	 758.743
758.746	 758.908
764.250	 764.536
766.056	 766.366
766.431	 766.759
767.513	 767.957
771.631	 771.944
773.199	 773.410
773.886	 774.055
774.285	 774.738
777.765	 778.053
783.408	 783.594
784.150	 784.402
787.052	 787.364
788.507	 788.706
789.704	 790.093
790.585	 790.802
792.705	 793.258
795.568	 795.692
798.665	 798.981
801.185	 801.434
801.814	 802.154
803.472	 803.685
806.415	 806.818
809.250	 809.736
