4.026	 11.513
4.703	 16.003
14.072	 16.252
14.503	 17.363
14.104	 18.287
16.265	 19.965
17.413	 20.257
16.270	 22.750
20.251	 24.606
21.251	 26.687
24.675	 29.696
26.863	 29.841
35.369	 38.092
50.236	 56.141
51.158	 57.676
52.512	 60.382
52.965	 60.451
54.126	 61.805
57.119	 64.882
52.000	 65.402
61.753	 65.746
65.056	 66.145
66.382	 67.434
62.804	 70.108
68.052	 74.981
75.742	 77.847
76.683	 80.183
81.335	 83.059
82.629	 85.022
82.652	 85.053
85.010	 87.903
83.267	 88.266
86.954	 92.606
91.796	 94.246
93.312	 95.662
86.602	 98.050
95.066	 100.416
95.832	 100.418
98.526	 102.542
96.061	 102.797
97.247	 104.530
109.541	 110.948
110.373	 112.423
110.470	 112.954
108.272	 113.842
111.786	 116.423
114.246	 117.691
124.727	 126.238
125.178	 126.554
129.724	 131.225
128.857	 131.836
132.317	 133.563
135.969	 142.819
141.625	 147.707
141.698	 150.136
141.851	 152.501
150.630	 155.643
153.408	 155.766
155.178	 156.746
159.692	 161.180
161.666	 162.550
162.292	 164.135
165.347	 169.295
172.457	 175.023
168.475	 175.960
180.647	 184.831
190.166	 192.703
195.449	 197.909
202.363	 204.388
212.717	 214.392
217.512	 219.858
223.579	 227.932
225.440	 230.918
227.592	 232.048
227.183	 235.962
229.331	 236.320
231.380	 236.335
238.249	 242.220
245.604	 248.217
250.528	 254.703
251.286	 255.322
254.089	 256.840
257.279	 260.878
255.206	 262.039
261.744	 262.611
261.931	 265.535
263.631	 266.416
267.794	 271.298
271.594	 273.300
274.172	 279.045
276.295	 281.019
276.650	 284.274
276.948	 286.543
281.341	 287.389
287.996	 290.121
289.336	 290.656
279.188	 292.105
290.732	 292.691
293.423	 299.359
300.256	 300.669
310.534	 311.199
314.149	 318.869
320.768	 324.501
323.183	 328.018
326.890	 329.583
330.860	 333.740
334.815	 337.062
337.250	 340.627
337.833	 342.813
344.315	 347.330
345.170	 349.878
347.433	 351.901
348.922	 353.841
346.955	 354.902
348.463	 355.389
352.314	 356.431
349.999	 358.074
354.804	 360.453
356.159	 360.727
362.538	 366.521
363.013	 367.076
367.436	 369.777
368.560	 370.930
368.766	 373.188
373.092	 374.462
379.428	 380.797
379.089	 382.331
389.869	 390.685
390.710	 395.952
389.389	 396.996
395.421	 397.951
392.682	 399.240
396.851	 399.839
403.077	 406.921
408.098	 411.122
411.622	 414.600
412.379	 415.993
417.876	 420.554
418.269	 422.616
419.437	 425.379
420.270	 426.548
420.170	 427.701
421.899	 427.902
421.425	 428.469
427.455	 429.824
429.809	 431.944
438.424	 439.496
438.209	 441.169
448.078	 449.482
448.543	 450.978
449.183	 451.205
453.252	 457.318
463.148	 465.630
465.373	 467.856
465.504	 468.683
469.235	 474.704
469.629	 476.231
470.715	 476.968
470.573	 477.678
470.234	 477.741
470.873	 478.307
479.854	 482.911
489.983	 491.184
491.049	 492.902
492.204	 494.063
495.964	 496.738
497.331	 501.491
497.480	 502.876
502.609	 505.354
506.315	 507.200
508.432	 509.910
508.631	 511.721
