0.522	 20.872
2.790	 21.588
3.592	 22.044
3.677	 22.335
4.151	 22.422
4.667	 22.619
5.690	 23.062
5.342	 23.072
8.029	 23.448
7.583	 23.731
8.858	 23.868
10.948	 23.959
17.701	 24.312
16.827	 24.376
18.500	 24.411
11.620	 24.420
13.783	 24.438
18.263	 24.528
21.072	 24.671
18.507	 24.694
20.990	 24.720
20.493	 24.757
24.000	 25.193
21.873	 25.705
26.196	 26.397
27.723	 28.261
28.368	 29.036
28.994	 29.644
33.177	 33.321
33.915	 34.246
34.910	 35.088
35.225	 35.270
37.252	 37.377
37.187	 37.436
37.781	 37.965
38.630	 38.855
44.380	 44.832
46.098	 46.495
46.506	 46.708
46.692	 47.418
50.637	 50.714
50.405	 50.787
52.290	 52.794
53.831	 54.162
54.836	 54.983
55.859	 56.348
55.461	 56.461
56.516	 57.071
56.719	 57.432
58.630	 59.199
59.652	 59.854
59.805	 60.214
61.668	 61.835
62.885	 63.035
64.431	 64.892
67.305	 67.490
67.008	 67.546
70.561	 70.842
72.371	 72.555
75.378	 75.569
76.532	 76.673
78.179	 78.864
82.103	 82.467
82.848	 83.104
86.665	 86.948
86.769	 87.081
87.130	 87.343
88.466	 89.233
89.643	 89.753
90.789	 91.393
92.692	 93.203
93.930	 94.358
95.128	 95.524
95.732	 96.388
96.537	 97.008
97.631	 97.873
98.071	 98.464
98.543	 98.978
98.509	 99.142
99.911	 100.434
100.057	 101.384
104.952	 105.670
107.392	 107.787
109.928	 110.096
111.621	 111.822
112.910	 113.178
112.975	 113.463
113.987	 114.410
115.048	 115.266
117.094	 117.364
119.154	 119.703
119.575	 119.830
120.443	 121.392
121.324	 122.632
124.904	 125.115
125.079	 125.334
125.270	 125.697
125.368	 125.782
127.639	 128.461
128.604	 129.294
129.743	 130.212
130.518	 130.808
130.865	 131.440
131.338	 131.894
132.464	 132.750
135.796	 136.099
138.658	 139.073
139.287	 139.864
141.791	 142.540
142.094	 142.603
142.392	 142.781
145.768	 145.862
146.593	 146.718
147.951	 148.542
149.110	 149.738
149.785	 150.139
154.974	 155.230
156.556	 156.993
160.890	 161.107
161.663	 162.178
165.667	 165.843
166.852	 167.152
167.485	 167.804
175.308	 175.816
176.458	 177.075
180.159	 180.513
184.770	 185.439
184.860	 185.541
189.215	 189.335
189.677	 190.264
190.269	 190.545
191.681	 192.171
191.716	 192.506
195.020	 196.000
195.413	 196.476
196.961	 197.172
197.487	 197.984
199.720	 200.142
199.818	 200.666
200.995	 201.348
202.861	 202.957
203.558	 204.308
211.267	 211.774
211.727	 212.263
211.836	 212.573
212.981	 213.238
213.472	 214.303
213.543	 214.832
214.714	 215.455
217.058	 217.493
217.363	 217.983
218.567	 218.836
218.575	 219.743
220.449	 221.022
225.035	 225.537
225.268	 225.971
225.705	 226.290
226.375	 226.816
228.386	 228.638
229.257	 229.316
229.456	 229.537
230.018	 230.224
231.880	 232.362
233.616	 234.117
234.777	 234.957
235.583	 236.010
235.880	 236.222
236.005	 237.070
236.008	 237.246
238.347	 238.925
240.613	 241.240
240.874	 241.630
241.785	 242.310
242.804	 243.189
245.378	 245.931
245.739	 246.385
247.205	 247.734
247.349	 248.465
249.879	 250.314
250.729	 251.064
252.212	 252.426
255.679	 255.970
255.871	 256.737
258.722	 258.839
258.731	 259.264
261.417	 261.754
261.665	 262.423
264.144	 264.380
264.312	 265.393
264.817	 265.631
270.943	 271.708
271.683	 272.527
271.773	 272.811
274.065	 274.338
277.925	 278.339
280.136	 280.632
280.751	 281.232
282.105	 282.305
284.468	 285.099
286.763	 287.344
286.872	 288.031
287.102	 288.442
288.149	 288.563
289.255	 289.860
290.201	 290.443
292.187	 292.736
292.493	 293.293
293.732	 293.885
294.347	 294.574
297.095	 297.227
297.147	 297.555
299.170	 299.489
299.338	 299.844
305.292	 305.899
305.352	 306.262
305.543	 306.548
308.326	 308.946
310.636	 311.636
315.017	 315.206
316.055	 316.503
317.919	 318.269
318.032	 319.007
319.270	 319.451
320.300	 320.590
321.848	 322.494
323.385	 323.737
324.985	 325.107
326.628	 326.698
327.698	 328.698
329.449	 330.062
329.574	 330.544
330.088	 330.645
331.543	 331.800
331.698	 332.330
333.279	 333.771
333.594	 333.953
333.727	 334.150
334.315	 334.960
337.427	 337.839
339.356	 339.895
339.871	 340.564
340.001	 340.692
340.010	 341.123
340.034	 341.644
341.049	 342.544
342.941	 344.149
348.265	 348.559
348.561	 348.705
349.208	 349.638
351.270	 351.629
352.120	 352.233
352.709	 353.155
355.775	 356.742
362.163	 362.670
364.769	 365.379
365.771	 366.000
366.718	 367.307
369.260	 369.411
369.551	 369.978
370.055	 370.582
371.125	 371.734
374.707	 375.448
376.136	 376.626
378.760	 378.971
379.028	 379.538
380.118	 381.033
380.370	 381.749
380.447	 382.131
380.545	 382.323
380.720	 382.451
380.922	 382.951
381.716	 383.277
382.449	 383.637
385.507	 386.432
385.831	 386.911
386.422	 387.398
386.821	 387.963
386.873	 388.020
388.401	 388.822
389.301	 389.598
390.751	 391.160
391.619	 391.772
392.335	 392.442
392.516	 392.678
393.999	 394.496
394.820	 395.164
395.367	 395.997
398.333	 398.936
401.477	 402.053
402.336	 402.992
403.631	 403.925
403.947	 404.772
405.760	 406.376
406.848	 406.913
407.231	 407.638
408.847	 409.374
410.666	 410.916
410.869	 411.198
411.373	 411.622
412.341	 412.731
412.489	 413.162
413.438	 413.685
415.392	 415.520
418.864	 419.357
418.921	 419.944
420.043	 420.841
421.366	 422.380
423.475	 424.135
423.503	 424.427
424.549	 425.209
425.603	 425.884
427.785	 427.914
427.951	 428.369
428.976	 429.371
430.138	 431.025
430.194	 431.579
432.461	 433.117
433.009	 433.586
433.109	 433.965
433.766	 434.380
437.707	 438.043
438.491	 439.598
440.563	 440.889
441.631	 442.338
443.114	 443.780
443.495	 444.011
444.445	 444.779
450.226	 450.464
450.360	 450.907
455.439	 455.726
457.408	 457.640
458.299	 458.730
459.746	 460.188
460.063	 460.768
463.839	 464.145
464.347	 464.952
465.982	 466.287
466.518	 466.774
466.610	 466.925
467.313	 467.897
467.472	 467.969
467.693	 468.806
468.439	 469.456
468.557	 470.074
469.095	 471.438
469.262	 471.925
469.514	 472.169
469.559	 472.638
469.735	 473.075
472.337	 473.351
474.681	 475.631
475.092	 475.979
479.418	 479.808
480.625	 480.986
480.849	 481.467
485.136	 485.425
485.619	 485.970
486.084	 486.643
486.936	 487.331
487.518	 488.377
489.649	 489.856
490.469	 490.909
492.534	 493.170
493.084	 493.431
493.198	 493.985
493.832	 494.336
495.524	 495.931
497.097	 497.865
499.889	 500.555
499.994	 501.086
500.223	 501.327
501.237	 501.498
502.028	 502.147
502.732	 503.022
504.436	 504.711
505.447	 506.108
505.605	 506.342
505.953	 506.693
506.826	 507.192
508.139	 508.351
508.672	 508.780
510.081	 510.637
510.829	 511.060
511.116	 511.574
511.898	 512.363
515.107	 515.534
516.112	 516.457
518.300	 518.705
520.390	 520.592
520.824	 521.289
521.212	 521.534
523.120	 524.301
523.254	 524.773
524.008	 524.895
527.439	 527.783
527.846	 528.084
527.934	 529.183
529.562	 529.976
530.089	 530.360
530.502	 530.752
531.604	 531.982
532.201	 532.325
532.343	 533.057
533.966	 534.143
534.938	 535.407
536.399	 536.643
536.962	 537.470
537.745	 538.003
544.118	 544.292
544.120	 545.165
546.674	 547.004
547.646	 548.129
548.218	 548.467
550.915	 551.636
552.884	 553.819
555.163	 555.564
555.368	 555.954
555.452	 556.029
555.929	 556.369
556.189	 557.260
558.585	 559.130
559.194	 560.107
559.394	 560.546
560.087	 561.092
560.810	 561.225
561.317	 561.711
561.883	 562.402
562.092	 562.691
562.197	 563.172
563.162	 563.722
563.893	 564.026
565.143	 565.872
565.667	 566.701
566.074	 567.316
566.571	 567.808
566.846	 568.736
568.542	 568.792
568.558	 569.056
571.524	 571.838
573.032	 574.608
575.553	 576.066
576.008	 576.981
578.408	 579.051
579.135	 579.598
580.554	 581.336
582.595	 583.031
584.331	 584.731
584.812	 584.970
585.145	 585.714
589.268	 590.661
590.177	 591.315
593.817	 594.343
602.474	 602.583
602.762	 603.034
603.054	 603.231
604.853	 605.186
606.058	 606.817
607.971	 608.255
610.205	 610.390
610.220	 611.258
615.743	 615.884
616.745	 617.814
617.025	 619.228
623.122	 623.949
623.368	 624.469
626.801	 627.416
628.046	 628.259
631.414	 631.905
636.869	 637.090
644.925	 645.737
648.786	 649.509
649.548	 649.711
659.326	 659.482
659.336	 659.803
660.186	 660.298
660.692	 661.270
662.114	 662.531
662.442	 662.939
667.073	 667.400
667.214	 667.878
669.330	 669.672
671.112	 671.483
671.126	 671.710
671.258	 671.816
671.401	 672.059
672.566	 672.868
675.717	 675.915
676.422	 676.705
677.668	 677.793
681.303	 681.975
681.440	 682.352
681.772	 682.962
682.381	 683.488
682.983	 683.773
687.908	 688.376
690.442	 691.108
692.877	 693.189
696.133	 696.615
696.757	 697.274
699.261	 699.674
699.522	 700.206
699.533	 700.744
699.913	 701.109
700.399	 701.855
702.473	 702.979
703.996	 704.457
707.957	 708.111
708.080	 708.466
709.257	 709.592
710.284	 710.730
711.194	 711.665
714.183	 714.462
715.828	 716.059
715.990	 716.447
716.273	 716.768
717.726	 717.889
718.112	 718.574
718.754	 718.935
719.947	 720.318
722.254	 722.898
723.692	 723.934
724.314	 724.436
724.483	 725.237
724.826	 725.559
728.387	 728.861
729.076	 729.318
729.617	 729.846
730.363	 730.505
730.748	 731.014
730.807	 731.745
735.253	 736.196
735.914	 736.495
736.017	 737.242
741.703	 741.991
742.482	 742.534
742.849	 743.246
744.704	 745.442
744.973	 745.772
745.764	 745.979
746.251	 746.539
749.447	 749.713
751.352	 751.636
751.593	 752.202
751.734	 752.702
752.430	 753.129
753.745	 754.253
753.867	 754.433
753.961	 754.683
754.638	 754.979
755.546	 755.769
760.559	 761.015
762.430	 763.052
762.479	 763.549
762.793	 763.859
763.999	 764.117
764.497	 764.844
767.224	 767.572
767.307	 767.850
771.099	 771.489
773.420	 773.716
773.721	 774.085
775.644	 775.806
776.484	 777.108
777.931	 778.152
778.485	 778.836
780.942	 781.415
781.096	 781.640
782.722	 783.182
783.984	 784.570
785.788	 786.042
786.015	 786.196
787.031	 787.554
787.323	 787.857
787.782	 788.453
788.709	 789.111
790.524	 790.816
790.713	 791.266
791.470	 791.563
793.775	 794.202
794.362	 794.990
795.873	 796.031
796.218	 796.937
797.735	 798.046
799.401	 799.794
801.418	 801.608
801.621	 802.091
802.089	 802.762
803.917	 804.218
806.021	 806.585
807.329	 807.788
808.433	 808.750
809.109	 809.623
810.567	 810.846
811.237	 811.374
817.290	 817.415
818.045	 818.529
818.132	 818.747
818.556	 818.948
820.563	 821.090
820.753	 822.784
821.045	 823.033
821.545	 823.387
822.315	 823.630
822.384	 823.947
822.486	 824.233
823.088	 824.395
